Total_p1,Type1_p1,Type2_p1,Speed_p1,Total_p2,Type1_p2,Type2_p2,Speed_p2,Winner,Win_Probability
438,Poison,,80,470,Normal,,115,0,0.0
348,Dark,Fighting,48,495,Fighting,Dark,58,0,0.0
515,Water,Poison,100,600,Normal,Fighting,128,0,0.0
458,Poison,,65,305,Fighting,,35,1,1.0
405,Grass,,36,531,Grass,,68,0,0.0
485,Ground,Rock,40,290,Rock,,10,1,1.0
288,Poison,,55,195,Bug,,20,1,1.0
440,Rock,Psychic,70,306,Rock,Water,50,1,1.0
500,Ghost,Poison,110,485,Ice,,105,1,0.5076142131979695
540,Fire,,83,680,Steel,Dragon,90,0,0.0
555,Fire,,95,348,Fighting,,43,1,1.0
600,Psychic,,150,325,Steel,Ghost,28,1,1.0
455,Normal,Psychic,85,555,Ghost,,75,0,0.0
413,Normal,,97,415,Normal,,45,0,0.49879227053140096
415,Normal,,90,330,Water,Electric,67,1,0.5570469798657718
487,Psychic,,29,530,Grass,Fighting,64,0,0.0
495,Rock,Ground,45,510,Dark,Flying,80,0,0.0
253,Normal,,72,600,Dragon,Ground,95,0,0.0
180,Grass,,30,552,Fairy,,75,0,0.0
490,Poison,,60,670,Water,,90,0,0.0
594,Grass,Ice,30,480,Water,Ghost,60,0,0.0
450,Ground,,65,370,Dark,Flying,60,0,0.0
455,Fighting,,87,600,Psychic,Grass,100,0,0.0
468,Water,Dark,55,700,Dragon,Ground,92,0,0.0
420,Steel,Psychic,50,466,Psychic,,104,0,0.0
610,Steel,Ground,30,295,Grass,,35,1,1.0
280,Electric,,35,518,Psychic,Fairy,80,0,0.0
630,Water,,78,600,Psychic,Grass,100,0,0.0
487,Psychic,,29,200,Bug,,35,1,1.0
310,Ghost,Poison,80,442,Normal,Flying,70,0,0.0
220,Grass,,30,370,Psychic,,30,0,0.0
540,Water,Dragon,85,500,Steel,Psychic,33,1,0.35064935064935066
475,Electric,,105,380,Bug,Grass,42,1,0.38461538461538464
580,Water,,85,580,Flying,,111,0,0.0
600,Psychic,Fire,100,355,Psychic,,68,1,1.0
500,Normal,,55,580,Rock,,50,0,0.30120481927710846
270,Normal,Flying,85,560,Fire,Ground,20,0,0.0
270,Normal,Fairy,20,285,Bug,Grass,25,0,0.0
525,Grass,,95,371,Fairy,,52,1,1.0
300,Water,,65,520,Electric,Flying,86,0,0.0
480,Water,Grass,70,580,Normal,Fighting,135,0,0.0
420,Normal,,100,580,Electric,Flying,111,0,0.0
579,Normal,Flying,121,300,Poison,Fighting,50,1,1.0
515,Rock,Flying,130,680,Dark,Flying,99,0,0.0
430,Normal,Flying,125,423,Normal,Ground,78,1,0.5041031652989449
483,Psychic,,67,300,Steel,Psychic,30,1,1.0
515,Normal,,60,340,Ground,Dragon,70,1,1.0
630,Fire,Fighting,100,770,Ground,Fire,90,0,0.2903225806451613
330,Psychic,,60,428,Electric,Flying,103,0,0.0
205,Bug,Poison,35,370,Dark,Flying,60,0,0.0
260,Normal,,50,350,Grass,,52,0,0.0
218,Fairy,,15,470,Water,,65,0,0.0
320,Water,,63,470,Water,,65,0,0.0
218,Fairy,,15,567,Rock,Flying,110,0,0.0
700,Dragon,Psychic,110,260,Bug,Poison,57,1,1.0
500,Normal,,55,600,Dark,,125,0,0.0
600,Fire,Steel,77,308,Fire,,45,1,1.0
310,Normal,,85,300,Steel,,30,1,0.34065934065934067
309,Fire,,61,510,Dark,Flying,80,0,0.0
770,Ground,Fire,90,567,Rock,Flying,110,1,1.0
318,Grass,,45,680,Dragon,Flying,95,0,0.0
360,Electric,,95,600,Ground,Flying,91,0,0.0
455,Poison,Flying,90,237,Fighting,,25,1,1.0
460,Normal,Flying,100,495,Rock,Steel,30,0,0.05489260143198091
490,Dragon,Flying,80,521,Rock,Dragon,71,1,0.4846686449060336
445,Normal,,50,600,Dragon,Ground,95,0,0.0
680,Psychic,,130,300,Steel,Psychic,23,1,1.0
500,Fire,,105,475,Water,Ground,39,1,0.3448275862068966
580,Fire,,100,330,Water,,85,1,1.0
405,Dark,Flying,91,415,Normal,,45,1,0.49390243902439024
480,Ice,Ghost,110,335,Normal,Grass,75,1,1.0
325,Normal,,55,430,Water,Poison,85,0,0.0
680,Ghost,Dragon,90,600,Bug,Steel,99,0,0.0
770,Water,,90,264,Normal,Flying,43,1,1.0
580,Electric,Flying,100,700,Dragon,Psychic,110,0,0.0
467,Poison,,55,580,Rock,,50,0,0.28703134603564845
303,Ghost,,30,275,Electric,,60,0,0.0
288,Poison,,55,334,Grass,Ice,40,0,0.6329670329670329
480,Dark,Ghost,20,295,Electric,,76,1,1.0
405,Psychic,,33,600,Fire,Steel,77,0,0.0
500,Ground,,50,303,Fairy,,42,1,1.0
300,Water,,90,520,Steel,Ghost,60,0,0.0
215,Normal,,20,530,Ice,Ground,80,0,0.0
325,Water,,45,405,Grass,,60,0,0.0
205,Bug,,15,519,Ground,Dark,92,0,0.0
450,Water,,68,400,Bug,,85,0,0.0
530,Water,Dark,122,200,Bug,,35,1,1.0
525,Water,,65,600,Psychic,,150,0,0.0
405,Water,Ground,50,510,Dark,Flying,80,0,0.0
580,Water,,85,475,Water,Ground,39,1,0.5497630331753555
468,Water,Ground,60,460,Water,,91,0,0.0
480,Normal,,105,488,Normal,Flying,93,0,0.49586776859504134
520,Ground,Dragon,100,405,Water,,50,1,0.5621621621621622
288,Normal,,48,316,Grass,,64,0,0.0
618,Psychic,Fairy,100,300,Ice,,50,1,1.0
384,Bug,,65,314,Water,,71,0,0.0
355,Rock,Grass,23,580,Normal,Fighting,135,0,0.0
270,Water,Flying,85,360,Bug,Poison,47,0,0.0
314,Water,,43,500,Fighting,Flying,118,0,0.0
600,Water,,100,446,Dark,,106,1,1.0
270,Normal,Flying,85,341,Fairy,,49,0,0.44189852700491
464,Grass,Poison,30,540,Dragon,,97,0,0.0
480,Steel,Fairy,50,350,Rock,,58,1,1.0
490,Electric,,105,280,Electric,,35,1,1.0
440,Normal,,40,495,Fighting,Dark,58,0,0.0
495,Rock,Steel,30,700,Rock,Fairy,110,0,0.0
700,Dragon,Ice,95,600,Dragon,,80,0,0.8235294117647058
525,Fire,,65,308,Grass,,63,1,1.0
442,Normal,Flying,100,530,Water,Steel,60,0,0.1725214676034348
430,Ground,Flying,85,600,Dark,Fire,115,0,0.0
485,Ghost,Dark,35,700,Rock,Fairy,110,0,0.0
250,Ice,Ground,50,545,Normal,Fairy,50,0,0.0
314,Water,,71,600,Psychic,Ghost,70,0,0.0
458,Normal,,90,260,Bug,Poison,57,1,1.0
485,Ground,Rock,40,310,Grass,,70,1,1.0
310,Ghost,Poison,80,510,Electric,,55,0,0.0
352,Normal,Flying,60,420,Dragon,,70,0,0.0
325,Normal,,55,520,Electric,Grass,86,0,0.0
300,Normal,,75,495,Bug,,145,0,0.0
262,Normal,Flying,50,280,Fighting,Psychic,60,0,0.0
424,Bug,Steel,36,545,Fairy,Flying,80,0,0.0
456,Bug,Flying,160,362,Rock,Dragon,48,1,0.3864406779661017
330,Psychic,,60,405,Grass,,36,0,0.4489795918367347
600,Psychic,Fire,100,335,Ghost,Grass,41,1,1.0
479,Poison,Dark,84,358,Normal,Flying,65,1,1.0
300,Water,,90,240,Normal,,60,1,0.5555555555555556
510,Steel,Ground,30,670,Normal,,100,0,0.0
495,Rock,Ground,45,245,Normal,Flying,60,1,1.0
240,Normal,,60,360,Bug,Fire,60,0,0.0
340,Grass,Flying,80,525,Grass,Ground,56,0,0.0
500,Dark,Fire,95,580,Rock,Fighting,108,0,0.0
245,Poison,Flying,55,275,Ghost,Fire,20,0,0.3081761006289308
580,Steel,,50,405,Water,,97,1,1.0
330,Steel,Rock,30,400,Water,,60,0,0.0
205,Bug,,30,514,Ice,,28,0,0.0
320,Water,,55,260,Normal,,50,0,0.5517241379310345
465,Bug,Steel,40,430,Normal,Flying,125,0,0.0
220,Grass,,30,525,Ghost,,45,0,0.0
405,Electric,,95,510,Dark,,105,0,0.0
480,Water,,45,700,Dragon,Psychic,110,0,0.0
579,Normal,Flying,121,600,Dragon,,80,0,0.4910941475826972
413,Normal,,97,305,Fire,Ground,35,1,1.0
530,Water,Steel,60,255,Normal,,42,1,1.0
288,Normal,,48,410,Rock,,30,0,0.0
670,Ground,,90,495,Bug,,145,1,1.0
780,Psychic,,140,305,Bug,,25,1,1.0
290,Normal,,90,325,Water,,45,0,0.4715447154471545
700,Dragon,Ice,95,320,Poison,Water,30,1,1.0
490,Grass,Poison,50,465,Bug,Steel,40,0,0.0
294,Water,,64,530,Water,Dark,122,0,0.0
474,Fighting,,50,355,Rock,Grass,23,1,1.0
310,Ghost,Poison,80,280,Grass,,30,0,0.6888888888888889
310,Normal,Flying,50,528,Fire,Fighting,65,0,0.0
465,Steel,Flying,70,309,Ghost,Grass,38,1,1.0
413,Grass,,83,520,Steel,Ghost,60,0,0.2842395044735031
770,Ground,Fire,90,294,Grass,Poison,15,1,1.0
320,Poison,Water,30,474,Ghost,Grass,56,0,0.0
523,Electric,,70,490,Psychic,Flying,97,0,0.0
534,Fire,Flying,100,450,Normal,,50,1,0.5426829268292683
534,Fire,Fighting,108,305,Ice,,40,1,1.0
300,Steel,,30,470,Steel,Fairy,75,0,0.0
490,Normal,,100,600,Ground,Flying,91,0,0.44954128440366975
395,Bug,Poison,75,309,Fire,,65,0,0.3899308983218164
385,Normal,,30,330,Water,Electric,67,0,0.0
515,Normal,,60,431,Electric,Fairy,101,0,0.0
580,Ice,,100,413,Water,,60,1,1.0
505,Fighting,,55,480,Grass,Fairy,116,0,0.0
470,Psychic,,80,306,Rock,Water,50,1,1.0
518,Psychic,Fighting,80,401,Rock,Flying,70,0,0.5636561479869423
490,Poison,,60,515,Rock,Flying,130,0,0.0
275,Poison,,41,300,Dragon,,50,0,0.0
435,Grass,,60,770,Ground,Fire,90,0,0.0
515,Normal,,60,498,Grass,,101,0,0.0
470,Fire,,20,520,Electric,Flying,86,0,0.0
405,Grass,Poison,60,520,Electric,Fire,86,0,0.0
495,Fire,,93,278,Psychic,Fairy,50,1,1.0
330,Electric,,100,520,Electric,Fire,86,0,0.0
405,Dark,Flying,91,400,Bug,,85,0,0.6694214876033058
472,Bug,Electric,108,448,Steel,Ghost,35,1,0.20848056537102475
430,Normal,Flying,125,350,Normal,,85,0,0.5512820512820513
325,Grass,Psychic,40,205,Bug,,15,1,1.0
580,Normal,Fighting,135,520,Electric,Ice,86,1,0.6904761904761905
540,Water,,81,420,Dragon,,50,0,0.391304347826087
460,Water,Electric,67,330,Water,,97,1,1.0
270,Water,Flying,85,424,Bug,Flying,66,0,0.0
316,Grass,,64,431,Electric,Fairy,101,0,0.0
580,Normal,Fighting,135,466,Psychic,,104,1,0.3835978835978836
500,Bug,,85,780,Psychic,Fighting,130,0,0.0
700,Rock,Dark,71,269,Bug,Water,65,1,1.0
530,Water,,78,401,Rock,Flying,70,1,1.0
615,Rock,Flying,150,330,Water,,66,1,1.0
310,Water,,40,195,Bug,,20,1,1.0
198,Psychic,Fairy,40,514,Ice,,28,0,0.0
490,Dragon,Flying,80,540,Fire,Psychic,55,0,0.47572815533980584
330,Poison,Bug,65,500,Fighting,Flying,118,0,0.0
518,Psychic,Fairy,80,300,Poison,Fighting,50,1,1.0
455,Ice,Psychic,95,423,Normal,Ground,78,0,0.6826706676669168
300,Water,,65,314,Water,,40,1,0.3232758620689655
245,Poison,Flying,55,525,Ghost,,45,0,0.0
508,Ground,Steel,88,485,Ice,,105,0,0.0
500,Normal,,55,310,Psychic,Fairy,60,1,1.0
680,Fire,Flying,90,510,Fighting,,105,1,1.0
300,Water,,90,325,Normal,,55,0,0.48
450,Ground,,65,515,Grass,Poison,90,0,0.0
355,Rock,Bug,75,330,Water,,66,0,0.5182481751824818
340,Water,Grass,50,362,Rock,Dragon,48,0,0.4843304843304843
490,Normal,,110,500,Normal,,80,1,0.494949494949495
780,Psychic,,140,480,Water,,80,1,1.0
500,Bug,Steel,65,440,Steel,,50,0,0.22123893805309736
500,Bug,Steel,65,510,Fighting,,105,0,0.0
395,Bug,Flying,65,530,Water,Steel,60,0,0.0
390,Bug,Flying,95,460,Grass,Flying,51,1,0.6290322580645161
438,Poison,,80,600,Grass,Flying,127,0,0.0
490,Water,Psychic,30,405,Water,Ground,50,0,0.0
315,Water,Psychic,15,470,Psychic,,80,0,0.0
500,Ghost,Poison,110,472,Normal,,102,0,0.0
450,Ice,Ground,50,220,Normal,,30,1,1.0
360,Normal,,48,280,Rock,,15,0,0.391304347826087
458,Poison,,65,540,Fire,,83,0,0.0
528,Fire,Fighting,65,341,Fairy,,49,1,1.0
467,Poison,,55,500,Water,,60,0,0.0
190,Normal,Fairy,20,540,Dragon,,97,0,0.0
420,Water,Fairy,50,300,Dragon,,40,1,1.0
450,Grass,,85,580,Normal,Fighting,135,0,0.0
205,Bug,,30,200,Water,,80,0,0.0
251,Normal,Flying,56,446,Dark,,106,0,0.0
350,Fire,,60,600,Normal,Fighting,128,0,0.0
224,Bug,,36,518,Psychic,Fighting,80,0,0.0
314,Water,,43,295,Ghost,,45,0,0.0
450,Grass,,85,489,Grass,Steel,20,0,0.18703241895261846
325,Normal,,55,400,Water,,60,0,0.0
495,Rock,Grass,43,531,Grass,,68,0,0.0
670,Ground,,90,420,Dark,Dragon,58,1,1.0
600,Rock,Dark,61,480,Ice,Ghost,110,0,0.0
264,Normal,Flying,43,405,Water,,97,0,0.0
618,Psychic,Fairy,100,200,Water,,80,1,1.0
395,Bug,Poison,75,505,Bug,Rock,5,0,0.28113879003558717
345,Water,,32,294,Grass,Poison,15,0,0.36977491961414793
528,Grass,,113,305,Grass,Steel,10,1,1.0
505,Fighting,,45,462,Fairy,,29,0,0.35339398180545833
500,Water,,70,362,Rock,Ice,46,1,1.0
485,Water,,52,580,Flying,,111,0,0.0
460,Fire,Ground,40,700,Dragon,Flying,120,0,0.0
355,Rock,Water,35,497,Electric,,116,0,0.0
535,Water,Ice,60,521,Rock,Ice,58,1,0.5066287878787878
510,Steel,Ground,30,500,Bug,Grass,92,0,0.0
460,Psychic,Fairy,90,700,Dragon,Psychic,110,0,0.0
560,Fire,Ground,20,335,Normal,Grass,75,1,1.0
305,Fighting,,70,510,Steel,Ground,30,0,0.0
273,Poison,,50,425,Ground,,45,0,0.0
400,Water,,60,424,Bug,Ground,36,0,0.6535947712418301
205,Bug,,15,480,Normal,,105,0,0.0
485,Ground,Rock,40,269,Bug,Water,65,1,1.0
475,Water,Ice,70,250,Fire,,20,1,1.0
474,Fighting,,50,358,Normal,Flying,65,1,1.0
600,Ghost,Poison,130,340,Poison,,35,1,1.0
475,Water,Ground,39,319,Bug,Electric,65,1,1.0
318,Grass,,31,600,Psychic,Fire,100,0,0.0
500,Water,,85,530,Water,,78,0,0.32051282051282054
442,Normal,Flying,70,460,Grass,Flying,110,0,0.0
510,Steel,Ground,30,530,Steel,Rock,50,0,0.0
245,Fairy,,20,490,Psychic,,30,0,0.0
580,Ice,,100,509,Water,Ground,74,1,0.5325987144168962
300,Grass,Poison,40,670,Normal,,100,0,0.0
310,Water,,40,194,Bug,,25,1,1.0
490,Water,Psychic,30,580,Flying,,111,0,0.0
400,Grass,Poison,65,303,Ghost,,30,1,1.0
318,Grass,Poison,45,640,Water,Dark,81,0,0.0
483,Ghost,,30,278,Normal,Flying,62,1,1.0
385,Rock,Ground,70,335,Psychic,,30,1,0.5347222222222222
250,Water,Fairy,40,600,Psychic,Fire,100,0,0.0
487,Psychic,,29,700,Dragon,Ice,95,0,0.0
365,Electric,,45,360,Normal,,60,0,0.0
515,Water,Poison,100,405,Fire,Fighting,55,1,0.7177700348432056
460,Psychic,Fairy,90,680,Psychic,Dark,80,0,0.0
310,Fire,,45,355,Water,Rock,22,0,0.1791907514450867
483,Ground,Ghost,55,494,Poison,Dragon,44,1,0.6616438356164384
305,Fighting,,70,520,Steel,,90,0,0.0
413,Normal,,97,315,Fire,,50,1,1.0
390,Bug,Poison,40,218,Fairy,,15,1,1.0
634,Fire,Flying,100,410,Normal,Water,71,1,1.0
500,Psychic,,120,600,Steel,Psychic,70,0,0.1724137931034483
205,Bug,,15,567,Rock,Flying,110,0,0.0
405,Grass,,95,454,Grass,,46,1,0.30845392231530844
375,Rock,,30,680,Dragon,Fire,90,0,0.0
490,Psychic,Flying,97,319,Bug,Electric,65,1,1.0
318,Grass,Poison,45,470,Fire,,20,0,0.0
325,Water,,34,300,Poison,Fighting,50,0,0.0
420,Water,Fairy,50,360,Normal,,60,0,0.0
220,Dark,,35,405,Fighting,,40,0,0.0
355,Rock,Water,55,371,Fairy,,52,1,0.4889807162534435
355,Rock,Water,55,360,Normal,,85,0,0.0
580,Ice,,100,335,Water,Ghost,40,1,1.0
500,Poison,,50,455,Ghost,,25,1,0.3546099290780142
309,Fire,,65,535,Normal,,90,0,0.0
525,Grass,,80,400,Bug,,85,1,1.0
415,Normal,,45,290,Psychic,,45,1,1.0
525,Grass,,80,340,Grass,Dark,60,1,1.0
310,Psychic,,90,480,Grass,Fairy,116,0,0.0
314,Water,,40,465,Fighting,,45,0,0.0
288,Poison,,55,480,Water,,80,0,0.0
405,Ghost,Poison,95,780,Psychic,Fighting,130,0,0.0
325,Water,,50,470,Fire,,20,0,0.0
349,Normal,Flying,71,490,Grass,,50,0,0.0
405,Fire,,80,430,Ground,Flying,85,0,0.0
290,Psychic,,45,600,Bug,Steel,99,0,0.0
365,Poison,,56,468,Water,Ground,60,0,0.0
465,Normal,,85,305,Ice,Psychic,65,1,1.0
365,Electric,,45,310,Grass,,70,0,0.0
480,Steel,Fairy,50,294,Water,,64,1,1.0
310,Psychic,,90,495,Rock,Water,55,0,0.0
250,Normal,,31,260,Bug,Poison,57,0,0.0
400,Bug,,85,475,Grass,Dark,55,1,0.7710843373493976
340,Grass,Dark,60,495,Water,Rock,32,0,0.0
245,Poison,Flying,55,405,Electric,,95,0,0.0
580,Fire,Flying,90,362,Rock,Ice,46,1,1.0
245,Fairy,,20,430,Water,Ground,35,0,0.0
480,Grass,Dark,80,505,Fighting,,45,0,0.3221476510067114
455,Fighting,,95,600,Grass,Flying,127,0,0.0
340,Water,Grass,50,292,Psychic,,24,0,0.5379746835443038
414,Bug,Flying,60,420,Normal,,70,0,0.0
487,Psychic,,29,530,Water,Dark,122,0,0.0
600,Psychic,Fire,100,303,Ghost,,30,1,1.0
328,Ground,,68,306,Rock,Water,50,0,0.681912681912682
525,Grass,Poison,80,485,Water,,52,0,0.6840390879478827
534,Fire,Flying,100,514,Ice,,28,1,0.6750948166877371
525,Fire,,65,475,Water,Ground,39,1,0.3559322033898305
500,Bug,Fighting,85,335,Ghost,Grass,51,1,1.0
600,Psychic,,100,348,Dark,Fighting,48,1,1.0
305,Grass,Steel,10,360,Bug,Fire,60,0,0.0
290,Normal,,90,318,Grass,,31,0,0.4769736842105263
580,Electric,,115,341,Fairy,,49,1,1.0
440,Water,,85,520,Electric,Ice,86,0,0.0
600,Dragon,Ground,102,358,Normal,Flying,65,1,1.0
309,Fire,,65,355,Psychic,,68,0,0.0
460,Fire,Ground,40,305,Ice,,44,1,1.0
340,Water,Grass,50,509,Water,Ground,74,0,0.0
350,Normal,,85,484,Fire,,65,0,0.0
500,Bug,Steel,65,515,Bug,Flying,95,0,0.0
405,Bug,Grass,30,610,Steel,Ground,30,0,0.0
580,Fire,Flying,90,295,Electric,,76,1,1.0
500,Dark,Fire,95,460,Water,,91,0,0.352112676056338
465,Steel,Flying,70,545,Normal,Fairy,50,0,0.6305084745762712
314,Water,,43,415,Normal,,45,0,0.0
440,Normal,,40,250,Normal,,31,1,1.0
500,Water,,70,465,Steel,Flying,70,0,0.34965034965034963
405,Fairy,Flying,40,450,Fairy,,45,0,0.0
480,Ice,Ghost,110,471,Ground,Electric,32,0,0.6708595387840671
278,Psychic,Fairy,50,680,Dark,Flying,99,0,0.0
495,Fire,,93,255,Normal,,42,1,1.0
540,Normal,,30,472,Normal,,102,0,0.0
340,Grass,Dark,60,495,Water,,115,0,0.0
316,Grass,,64,600,Normal,Psychic,90,0,0.0
590,Normal,,100,500,Dark,Fire,95,0,0.5412844036697247
305,Bug,Poison,45,510,Water,Fighting,70,0,0.0
435,Grass,,60,680,Fairy,,99,0,0.0
450,Ground,,65,341,Fairy,,49,1,1.0
300,Fairy,,30,264,Normal,Flying,43,0,0.0
580,Steel,Fighting,108,580,Flying,,111,0,0.0
500,Bug,Grass,92,370,Ghost,Fire,55,1,1.0
625,Grass,Poison,80,495,Fire,,93,0,0.0
780,Psychic,Fighting,130,430,Water,Ground,35,1,1.0
405,Fighting,,45,458,Poison,,65,0,0.0
490,Normal,,110,450,Grass,,85,1,0.5212765957446809
500,Water,,85,350,Normal,Flying,60,1,1.0
490,Water,Psychic,30,285,Fighting,,60,1,1.0
305,Ice,Psychic,65,470,Water,,65,0,0.0
410,Fighting,Psychic,80,680,Fairy,,99,0,0.0
440,Steel,,50,600,Normal,Fighting,128,0,0.0
525,Grass,,80,355,Rock,Bug,75,1,1.0
780,Psychic,,140,494,Ghost,Grass,54,1,1.0
600,Psychic,,100,190,Normal,Fairy,20,1,1.0
495,Rock,Water,55,680,Dragon,Fire,90,0,0.0
600,Water,,100,580,Rock,Fighting,108,0,0.0
309,Fire,,65,499,Fire,Flying,126,0,0.0
314,Water,,43,525,Water,,65,0,0.0
580,Ice,,100,363,Electric,,60,1,1.0
630,Water,,78,348,Ghost,Flying,70,1,1.0
360,Normal,,60,362,Rock,Ice,46,0,0.33210332103321033
470,Normal,,115,423,Normal,Ground,78,1,0.5263157894736842
420,Dragon,,70,514,Ice,,28,0,0.44967880085653106
410,Fighting,Psychic,80,530,Grass,Fighting,64,1,0.6074074074074074
470,Fire,,20,494,Poison,Dragon,44,0,0.0
520,Electric,Flying,86,521,Rock,Dragon,71,0,0.19969278033794163
455,Ghost,,65,224,Bug,,36,1,1.0
280,Grass,Poison,55,490,Psychic,,30,0,0.0
315,Water,Psychic,15,580,Ice,Flying,85,0,0.0
420,Normal,,77,425,Psychic,Flying,114,0,0.0
325,Grass,Psychic,40,580,Flying,,111,0,0.0
483,Fairy,,60,480,Water,,45,1,0.5015576323987538
320,Water,,63,680,Fire,Flying,90,0,0.0
560,Water,Dark,105,473,Water,Flying,98,0,0.37184594953519257
468,Water,Ground,60,475,Normal,Grass,95,0,0.0
520,Electric,Water,86,720,Normal,,120,0,0.0
465,Fighting,,45,420,Dark,Dragon,58,0,0.0
300,Dragon,,50,280,Normal,,30,0,0.5172413793103449
500,Bug,Flying,105,305,Ice,,44,1,1.0
680,Water,Dragon,100,330,Dark,,65,1,1.0
490,Dragon,Flying,80,200,Bug,,35,1,1.0
200,Water,,80,365,Fire,,83,0,0.0
500,Bug,,85,320,Psychic,Flying,70,1,1.0
385,Water,,90,360,Electric,,95,0,0.0
253,Normal,,72,495,Water,,115,0,0.0
308,Grass,,63,325,Steel,Ghost,28,1,0.32150313152400833
530,Grass,,120,280,Grass,,30,1,1.0
405,Bug,Grass,30,290,Ground,,10,1,1.0
455,Fighting,,95,384,Bug,,65,1,0.3720359771054783
515,Grass,Poison,90,600,Psychic,,85,0,0.4618834080717489
490,Dragon,Flying,80,348,Dark,Fighting,48,1,1.0
455,Fighting,,70,300,Steel,Psychic,23,1,1.0
405,Grass,Poison,60,318,Grass,,31,0,0.5601659751037344
305,Bug,Poison,45,310,Normal,Flying,50,0,0.0
700,Dragon,Flying,120,520,Electric,Flying,86,1,1.0
535,Grass,,50,490,Psychic,,65,0,0.0
490,Water,Psychic,30,325,Water,,34,1,1.0
534,Fire,Flying,100,500,Ghost,Poison,110,0,0.0
680,Psychic,,130,600,Dragon,Ground,95,0,0.53125
521,Rock,Dragon,71,494,Ghost,Grass,54,1,0.5133004926108374
490,Dragon,Flying,80,580,Flying,,111,0,0.0
410,Rock,Ground,51,340,Dark,Steel,60,0,0.0
530,Grass,,120,535,Normal,,90,0,0.49765258215962443
455,Ghost,,65,300,Dragon,,50,1,1.0
455,Fighting,,70,400,Bug,,85,0,0.0
534,Fire,Psychic,104,600,Fire,Water,70,0,0.18200408997955012
390,Bug,Poison,40,300,Dark,Dragon,38,1,1.0
520,Ground,Dragon,100,515,Bug,Flying,95,0,0.0
430,Water,Ground,35,479,Poison,Dark,84,0,0.0
375,Rock,,30,305,Ice,,40,0,0.0
275,Electric,,60,335,Ghost,Grass,46,1,0.291005291005291
700,Rock,Dark,71,310,Normal,Flying,50,1,1.0
455,Fighting,,76,315,Bug,,60,1,1.0
600,Psychic,Grass,100,540,Fire,,83,0,0.35714285714285715
245,Fairy,,20,700,Rock,Fairy,110,0,0.0
600,Fire,Steel,77,600,Dragon,,80,0,0.0
315,Fire,,50,305,Water,Flying,55,0,0.0
528,Water,,70,520,Steel,Ghost,60,1,0.5038167938931297
460,Water,Electric,67,250,Normal,,31,1,1.0
520,Electric,Ice,86,213,Bug,,29,1,1.0
450,Fairy,,45,330,Steel,Rock,30,1,1.0
575,Electric,,135,700,Dragon,Ice,95,0,0.2911392405063291
500,Bug,,85,341,Fairy,,49,1,1.0
385,Normal,,30,329,Poison,,65,0,0.0
405,Electric,,95,515,Electric,,50,0,0.28222996515679444
515,Electric,,50,680,Psychic,Dark,80,0,0.0
535,Water,Ground,60,290,Psychic,,45,1,1.0
310,Fire,,45,480,Grass,,90,0,0.0
500,Bug,Flying,105,600,Dark,Fire,115,0,0.0
390,Bug,Flying,85,314,Water,,40,0,0.5539772727272727
480,Water,,45,494,Ghost,Grass,99,0,0.0
300,Rock,Ground,20,700,Rock,Dark,71,0,0.0
405,Water,,58,460,Water,,98,0,0.0
335,Water,Poison,70,490,Grass,,50,0,0.0
200,Water,,80,405,Grass,,95,0,0.0
525,Grass,,80,525,Grass,,95,0,0.0
240,Normal,,60,350,Rock,Steel,30,0,0.0
380,Dark,Ghost,50,465,Fighting,,85,0,0.0
625,Grass,Poison,80,300,Rock,Ground,20,1,1.0
600,Ghost,Poison,130,490,Poison,,60,0,0.379746835443038
590,Psychic,,150,335,Ghost,Grass,56,1,1.0
600,Water,,100,475,Normal,Grass,95,1,0.3870967741935484
515,Water,Poison,100,285,Psychic,,45,1,1.0
295,Grass,,35,355,Rock,Grass,23,1,0.45384615384615384
505,Fire,,100,495,Rock,Steel,30,1,0.505
200,Water,,80,482,Normal,,115,0,0.0
455,Ice,Psychic,95,428,Electric,Flying,103,0,0.0
405,Fire,,80,220,Water,Grass,30,1,1.0
308,Water,,35,300,Dragon,,40,0,0.0
205,Bug,,15,340,Normal,Flying,80,0,0.0
466,Psychic,,104,362,Rock,Ice,46,0,0.5628019323671497
535,Grass,,50,540,Electric,,95,0,0.0
525,Ghost,,45,335,Ghost,Grass,46,1,1.0
180,Grass,,30,465,Bug,Steel,40,0,0.0
515,Water,Poison,100,510,Fighting,Psychic,100,0,0.3355048859934853
320,Ground,,35,401,Rock,Flying,70,0,0.0
460,Fire,Ground,40,255,Normal,,42,1,1.0
590,Normal,,100,335,Water,Ghost,40,1,1.0
495,Rock,Water,55,255,Normal,,42,1,1.0
288,Normal,,48,480,Grass,Dark,80,0,0.0
455,Fighting,,87,500,Ground,Psychic,75,1,0.3127147766323024
340,Grass,Dark,60,330,Psychic,,60,1,0.5074626865671642
390,Rock,Ground,35,567,Rock,Flying,110,0,0.0
300,Dragon,,50,280,Grass,,30,1,0.5172413793103449
490,Normal,,110,540,Water,Dragon,85,1,0.47572815533980584
424,Bug,Steel,36,495,Water,,115,0,0.0
220,Normal,,30,484,Bug,Steel,109,0,0.0
349,Normal,Flying,71,266,Bug,Ground,40,1,1.0
450,Normal,,50,590,Dragon,Fairy,80,0,0.0
365,Fire,,83,300,Dragon,,40,1,0.37823834196891193
413,Water,,60,305,Ice,,40,1,1.0
